Date,QQQ
2015-11-19,105.30642700195312
2015-11-20,106.01953125
2015-11-23,105.71392059326172
2015-11-24,105.6213150024414
2015-11-25,105.71392059326172
2015-11-27,105.86209106445312
2015-11-30,105.59354400634766
2015-12-01,106.6492919921875
2015-12-02,105.99176025390625
2015-12-03,104.19511413574219
2015-12-04,106.63078308105469
2015-12-07,106.1491928100586
2015-12-08,106.15846252441406
2015-12-09,104.54702758789062
2015-12-10,105.01934814453125
2015-12-11,102.60224914550781
2015-12-14,103.3801498413086
2015-12-15,104.00991821289062
2015-12-16,105.5564956665039
2015-12-17,104.01918029785156
2015-12-18,102.02383422851562
2015-12-21,103.15711212158203
2015-12-22,103.8352279663086
2015-12-23,104.60623931884766
2015-12-24,104.58765411376953
2015-12-28,104.53193664550781
2015-12-29,106.17613220214844
2015-12-30,105.2193374633789
2015-12-31,103.9095458984375
2016-01-04,101.71726989746094
2016-01-05,101.54078674316406
2016-01-06,100.56542205810547
2016-01-07,97.41637420654297
2016-01-08,96.61748504638672
2016-01-11,96.91474914550781
2016-01-12,98.03875732421875
2016-01-13,94.657470703125
2016-01-14,96.6731948852539
2016-01-15,93.67280578613281
2016-01-19,93.87716674804688
2016-01-20,93.58917236328125
2016-01-21,93.68207550048828
2016-01-22,96.3945541381836
2016-01-25,94.9640121459961
2016-01-26,95.818603515625
2016-01-27,93.4312515258789
2016-01-28,94.75033569335938
2016-01-29,96.72897338867188
2016-02-01,96.98908996582031
2016-02-02,94.88967895507812
2016-02-03,94.43453216552734
2016-02-04,94.42523193359375
2016-02-05,91.14610290527344
2016-02-08,89.75273132324219
2016-02-09,89.47406768798828
2016-02-10,89.81777954101562
2016-02-11,89.6877212524414
2016-02-12,91.05323028564453
2016-02-16,93.10615539550781
2016-02-17,95.21481323242188
2016-02-18,94.12799072265625
2016-02-19,94.40663146972656
2016-02-22,95.93936920166016
2016-02-23,94.3602066040039
2016-02-24,95.26128387451172
2016-02-25,96.19950103759766
2016-02-26,96.07870483398438
2016-02-29,95.21481323242188
2016-03-01,98.27098846435547
2016-03-02,98.30815887451172
2016-03-03,98.12236785888672
2016-03-04,98.1595230102539
2016-03-07,97.55569458007812
2016-03-08,96.74755859375
2016-03-09,97.36994934082031
2016-03-10,97.22129821777344
2016-03-11,98.92121887207031
2016-03-14,99.08843994140625
2016-03-15,99.05127716064453
2016-03-16,99.93374633789062
2016-03-17,99.87801361083984
2016-03-18,100.0345458984375
2016-03-21,100.42582702636719
2016-03-22,100.73330688476562
2016-03-23,99.90411376953125
2016-03-24,99.93206787109375
2016-03-28,99.79230499267578
2016-03-29,101.39478302001953
2016-03-30,101.8885726928711
2016-03-31,101.7394790649414
2016-04-01,102.82025909423828
2016-04-04,102.42892456054688
2016-04-05,101.44137573242188
2016-04-06,103.10908508300781
2016-04-07,101.62772369384766
2016-04-08,101.55317687988281
2016-04-11,101.1805191040039
2016-04-12,102.0283432006836
2016-04-13,103.3326644897461
2016-04-14,103.34202575683594
2016-04-15,103.0811538696289
2016-04-18,103.63081359863281
2016-04-19,102.9972915649414
2016-04-20,103.0811538696289
2016-04-21,103.0904541015625
2016-04-22,101.53455352783203
2016-04-25,101.53455352783203
2016-04-26,101.04074096679688
2016-04-27,100.23018646240234
2016-04-28,99.01901245117188
2016-04-29,98.49725341796875
2016-05-02,99.42894744873047
2016-05-03,98.50658416748047
2016-05-04,97.873046875
2016-05-05,97.8450927734375
2016-05-06,98.36681365966797
2016-05-09,98.64631652832031
2016-05-10,99.99725341796875
2016-05-11,99.09355926513672
2016-05-12,98.65567016601562
2016-05-13,98.29231262207031
2016-05-16,99.52210235595703
2016-05-17,98.27366638183594
2016-05-18,98.627685546875
2016-05-19,98.11528015136719
2016-05-20,99.1960220336914
2016-05-23,99.06560516357422
2016-05-24,101.05007934570312
2016-05-25,101.77680206298828
2016-05-26,102.07490539550781
2016-05-27,102.60597229003906
2016-05-31,102.8016357421875
2016-06-01,102.81095123291016
2016-06-02,103.02523803710938
2016-06-03,102.5407485961914
2016-06-06,102.9134292602539
2016-06-07,102.65255737304688
2016-06-08,102.82958984375
2016-06-09,102.6618881225586
2016-06-10,101.49730682373047
2016-06-13,100.64945983886719
2016-06-14,100.64945983886719
2016-06-15,100.36062622070312
2016-06-16,100.65876007080078
2016-06-17,99.47891235351562
2016-06-20,100.10480499267578
2016-06-21,100.42240905761719
2016-06-22,100.17950439453125
2016-06-23,101.60881042480469
2016-06-24,97.42378234863281
2016-06-27,95.49004364013672
2016-06-28,97.58257293701172
2016-06-29,99.310791015625
2016-06-30,100.45979309082031
2016-07-01,100.96424865722656
2016-07-05,100.34770965576172
2016-07-06,101.16976165771484
2016-07-07,101.46868896484375
2016-07-08,103.03807830810547
2016-07-11,103.62659454345703
2016-07-12,104.14973449707031
2016-07-13,103.89751434326172
2016-07-14,104.60746002197266
2016-07-15,104.4393310546875
2016-07-18,105.1305923461914
2016-07-19,104.74758911132812
2016-07-20,105.97132110595703
2016-07-21,105.72846984863281
2016-07-22,106.16752624511719
2016-07-25,106.1768569946289
2016-07-26,106.29830932617188
2016-07-27,107.03630828857422
2016-07-28,107.40995025634766
2016-07-29,107.64350891113281
2016-08-01,108.21331024169922
2016-08-02,107.39128112792969
2016-08-03,107.74626159667969
2016-08-04,108.05451202392578
2016-08-05,109.0914306640625
2016-08-08,108.97003173828125
2016-08-09,109.22222137451172
2016-08-10,108.94198608398438
2016-08-11,109.40906524658203
2016-08-12,109.48379516601562
2016-08-15,109.95088958740234
2016-08-16,109.34366607666016
2016-08-17,109.53985595703125
2016-08-18,109.56786346435547
2016-08-19,109.53985595703125
2016-08-22,109.62390899658203
2016-08-23,109.82007598876953
2016-08-24,109.1101303100586
2016-08-25,108.9326400756836
2016-08-26,109.0914306640625
2016-08-29,109.24090576171875
2016-08-30,108.88590240478516
2016-08-31,108.77387237548828
2016-09-01,109.05409240722656
2016-09-02,109.40906524658203
2016-09-06,110.09099578857422
2016-09-07,110.15638732910156
2016-09-08,109.51181030273438
2016-09-09,106.75605010986328
2016-09-12,108.67108917236328
2016-09-13,107.69953155517578
2016-09-14,108.21331024169922
2016-09-15,109.89481353759766
2016-09-16,109.84237670898438
2016-09-19,109.36476135253906
2016-09-20,109.57080078125
2016-09-21,110.64778137207031
2016-09-22,111.5280990600586
2016-09-23,110.81633758544922
2016-09-26,109.88922119140625
2016-09-27,110.9755630493164
2016-09-28,111.16284942626953
2016-09-29,110.35746765136719
2016-09-30,111.18158721923828
2016-10-03,111.02236938476562
2016-10-04,110.85381317138672
2016-10-05,111.24713134765625
2016-10-06,111.19093322753906
2016-10-07,110.94747161865234
2016-10-10,111.64983367919922
2016-10-11,110.0577621459961
2016-10-12,109.96411895751953
2016-10-13,109.57080078125
2016-10-14,109.70188903808594
2016-10-17,109.40221405029297
2016-10-18,110.37620544433594
2016-10-19,110.3668212890625
2016-10-20,110.2357177734375
2016-10-21,110.64778137207031
2016-10-24,111.97763061523438
2016-10-25,111.62171936035156
2016-10-26,110.86318969726562
2016-10-27,110.35746765136719
2016-10-28,109.66443634033203
2016-10-31,109.56143951416016
2016-11-01,108.73731231689453
2016-11-02,107.86634063720703
2016-11-03,106.80813598632812
2016-11-04,106.43350219726562
2016-11-07,108.96204376220703
2016-11-08,109.67379760742188
2016-11-09,110.17952728271484
2016-11-10,108.40015411376953
2016-11-11,108.44701385498047
2016-11-14,107.35128021240234
2016-11-15,108.84032440185547
2016-11-16,109.48648834228516
2016-11-17,110.28253173828125
2016-11-18,109.8704833984375
2016-11-21,111.01300048828125
2016-11-22,111.35013580322266
2016-11-23,110.90064239501953
2016-11-25,111.25652313232422
2016-11-28,111.00365447998047
2016-11-29,111.38761138916016
2016-11-30,110.03905487060547
2016-12-01,108.1379623413086
2016-12-02,108.35334014892578
2016-12-05,109.19619750976562
2016-12-06,109.45841217041016
2016-12-07,110.84443664550781
2016-12-08,111.04109191894531
2016-12-09,111.91207885742188
2016-12-12,111.4063491821289
2016-12-13,112.81106567382812
2016-12-14,112.57698059082031
2016-12-15,112.75491333007812
2016-12-16,112.33692169189453
2016-12-19,112.79717254638672
2016-12-20,113.229248046875
2016-12-21,113.14470672607422
2016-12-22,112.82535552978516
2016-12-23,112.90049743652344
2016-12-27,113.48284149169922
2016-12-28,112.59992980957031
2016-12-29,112.44025421142578
2016-12-30,111.28495025634766
2017-01-03,112.28057861328125
2017-01-04,112.89112091064453
2017-01-05,113.52980041503906
2017-01-06,114.52544403076172
2017-01-09,114.9011459350586
2017-01-10,115.15475463867188
2017-01-11,115.46470642089844
2017-01-12,115.28624725341797
2017-01-13,115.68074035644531
2017-01-17,115.3332290649414
2017-01-18,115.56803131103516
2017-01-19,115.51165771484375
2017-01-20,115.76526641845703
2017-01-23,115.85922241210938
2017-01-24,116.6388168334961
2017-01-25,117.81287384033203
2017-01-26,117.93498229980469
2017-01-27,118.16041564941406
2017-01-30,117.23995971679688
2017-01-31,117.0051040649414
2017-02-01,117.81287384033203
2017-02-02,117.70954895019531
2017-02-03,118.04769897460938
2017-02-06,118.18860626220703
2017-02-07,118.62063598632812
2017-02-08,118.81790924072266
2017-02-09,119.24995422363281
2017-02-10,119.64447784423828
2017-02-13,120.32075500488281
2017-02-14,120.7246322631836
2017-02-15,121.4384765625
2017-02-16,121.4009017944336
2017-02-17,121.92689514160156
2017-02-21,122.52799987792969
2017-02-22,122.5749740600586
2017-02-23,122.11473083496094
2017-02-24,122.34957122802734
2017-02-27,122.4998550415039
2017-02-28,122.1241455078125
2017-03-01,123.45791625976562
2017-03-02,122.8379898071289
2017-03-03,123.06342315673828
2017-03-06,122.79104614257812
2017-03-07,122.58438110351562
2017-03-08,122.80042266845703
2017-03-09,122.89435577392578
2017-03-10,123.41097259521484
2017-03-13,123.6175765991211
2017-03-14,123.3170166015625
2017-03-15,124.07781219482422
2017-03-16,123.99331665039062
2017-03-17,123.95002746582031
2017-03-20,124.06293487548828
2017-03-21,122.18049621582031
2017-03-22,123.00880432128906
2017-03-23,122.69816589355469
2017-03-24,122.95230102539062
2017-03-27,123.14997100830078
2017-03-28,123.9029541015625
2017-03-29,124.47708892822266
2017-03-30,124.68416595458984
2017-03-31,124.59944915771484
2017-04-03,124.52417755126953
2017-04-04,124.7218017578125
2017-04-05,124.21354675292969
2017-04-06,124.27940368652344
2017-04-07,124.21354675292969
2017-04-10,124.26065063476562
2017-04-11,123.72411346435547
2017-04-12,123.22531127929688
2017-04-13,122.73582458496094
2017-04-17,123.75231170654297
2017-04-18,123.56407165527344
2017-04-19,123.76175689697266
2017-04-20,124.797119140625
2017-04-21,124.76886749267578
2017-04-24,126.2748794555664
2017-04-25,127.18778228759766
2017-04-26,127.00898742675781
2017-04-27,127.7713851928711
2017-04-28,127.9972915649414
2017-05-01,129.1361541748047
2017-05-02,129.35264587402344
2017-05-03,128.93849182128906
2017-05-04,128.98558044433594
2017-05-05,129.45616149902344
2017-05-08,129.7385711669922
2017-05-09,130.1903076171875
2017-05-10,130.265625
2017-05-11,130.162109375
2017-05-12,130.45388793945312
2017-05-15,130.8679962158203
2017-05-16,131.41387939453125
2017-05-17,128.0725860595703
2017-05-18,129.192626953125
2017-05-19,129.7385711669922
2017-05-22,130.8303680419922
2017-05-23,130.96212768554688
2017-05-24,131.56451416015625
2017-05-25,132.68455505371094
2017-05-26,132.91981506347656
2017-05-30,133.03280639648438
2017-05-31,132.9857635498047
2017-06-01,133.50341796875
2017-06-02,135.02822875976562
2017-06-05,135.0
2017-06-06,134.4635009765625
2017-06-07,134.99061584472656
2017-06-08,135.1317901611328
2017-06-09,131.7527618408203
2017-06-12,131.0467987060547
2017-06-13,132.11041259765625
2017-06-14,131.53628540039062
2017-06-15,130.95272827148438
2017-06-16,130.38458251953125
2017-06-19,132.56475830078125
2017-06-20,131.52655029296875
2017-06-21,132.82901000976562
2017-06-22,132.79127502441406
2017-06-23,133.30088806152344
2017-06-26,132.67800903320312
2017-06-27,130.27130126953125
2017-06-28,132.1494598388672
2017-06-29,129.85604858398438
2017-06-30,129.90325927734375
2017-07-03,128.53472900390625
2017-07-05,129.79942321777344
2017-07-06,128.62904357910156
2017-07-07,130.01644897460938
2017-07-10,130.86590576171875
2017-07-11,131.23399353027344
2017-07-12,132.79127502441406
2017-07-13,133.0837860107422
2017-07-14,134.13136291503906
2017-07-17,134.19747924804688
2017-07-18,135.0941162109375
2017-07-19,135.8867950439453
2017-07-20,136.06614685058594
2017-07-21,136.0095672607422
2017-07-24,136.6324005126953
2017-07-25,136.28326416015625
2017-07-26,136.726806640625
2017-07-27,135.86798095703125
2017-07-28,135.7547149658203
2017-07-31,135.17897033691406
2017-08-01,135.49044799804688
2017-08-02,135.85855102539062
2017-08-03,135.3300018310547
2017-08-04,135.5753936767578
2017-08-07,136.43426513671875
2017-08-08,136.19830322265625
2017-08-09,136.01895141601562
2017-08-10,133.10263061523438
2017-08-11,134.112548828125
2017-08-14,135.83966064453125
2017-08-15,135.93408203125
2017-08-16,136.17001342773438
2017-08-17,133.3857879638672
2017-08-18,133.29141235351562
2017-08-21,133.12158203125
2017-08-22,135.1507110595703
2017-08-23,134.6693878173828
2017-08-24,134.27297973632812
2017-08-25,133.98985290527344
2017-08-28,134.40512084960938
2017-08-29,134.9336395263672
2017-08-30,136.51919555664062
2017-08-31,137.98208618164062
2017-09-01,137.79330444335938
2017-09-05,136.55697631835938
2017-09-06,136.97227478027344
2017-09-07,137.2930908203125
2017-09-08,136.1039581298828
2017-09-11,137.67062377929688
2017-09-12,138.0009765625
2017-09-13,138.18966674804688
2017-09-14,137.37803649902344
2017-09-15,137.84991455078125
2017-09-18,137.66929626464844
2017-09-19,137.90574645996094
2017-09-20,137.48011779785156
2017-09-21,136.63833618164062
2017-09-22,136.5059051513672
2017-09-25,135.06822204589844
2017-09-26,135.41815185546875
2017-09-27,136.63833618164062
2017-09-28,136.5909881591797
2017-09-29,137.57470703125
2017-10-02,137.69766235351562
2017-10-03,137.99085998535156
2017-10-04,138.1232452392578
2017-10-05,139.47586059570312
2017-10-06,139.66505432128906
2017-10-09,139.50421142578125
2017-10-10,139.60830688476562
2017-10-11,140.02444458007812
2017-10-12,139.76907348632812
2017-10-13,140.3081817626953
2017-10-16,140.7906036376953
2017-10-17,140.97030639648438
2017-10-18,140.800048828125
2017-10-19,140.2798309326172
2017-10-20,140.6581573486328
2017-10-23,139.74072265625
2017-10-24,139.97720336914062
2017-10-25,139.4474639892578
2017-10-26,139.00296020507812
2017-10-27,143.05120849609375
2017-10-30,143.3727569580078
2017-10-31,143.9119415283203
2017-11-01,143.86463928222656
2017-11-02,143.59034729003906
2017-11-03,144.9713134765625
2017-11-06,145.46310424804688
2017-11-07,145.54824829101562
2017-11-08,146.1346893310547
2017-11-09,145.36849975585938
2017-11-10,145.3590850830078
2017-11-13,145.5387725830078
2017-11-14,145.00912475585938
2017-11-15,144.32806396484375
2017-11-16,146.17251586914062
2017-11-17,145.6144256591797
2017-11-20,145.5009765625
2017-11-21,147.08055114746094
2017-11-22,147.26026916503906
2017-11-24,147.7993621826172
2017-11-27,147.73316955566406
2017-11-28,148.11151123046875
2017-11-29,145.5293426513672
2017-11-30,146.74948120117188
2017-12-01,146.125244140625
2017-12-04,144.4416046142578
2017-12-05,144.5361785888672
2017-12-06,145.1887969970703
2017-12-07,145.68067932128906
2017-12-08,146.32383728027344
2017-12-11,147.45889282226562
2017-12-12,147.26026916503906
2017-12-13,147.5439910888672
2017-12-14,147.4400177001953
2017-12-15,149.1141357421875
2017-12-18,150.36428833007812
2017-12-19,149.47329711914062
2017-12-20,149.31222534179688
2017-12-21,149.3311767578125
2017-12-22,149.1605987548828
2017-12-26,148.35487365722656
2017-12-27,148.37384033203125
2017-12-28,148.55398559570312
2017-12-29,147.6345672607422
2018-01-02,150.22216796875
2018-01-03,151.68182373046875
2018-01-04,151.9472198486328
2018-01-05,153.47323608398438
2018-01-08,154.0703582763672
2018-01-09,154.07981872558594
2018-01-10,153.71961975097656
2018-01-11,154.771728515625
2018-01-12,155.9091339111328
2018-01-16,155.46363830566406
2018-01-17,157.1413116455078
2018-01-18,157.1697998046875
2018-01-19,157.6626434326172
2018-01-22,159.34976196289062
2018-01-23,160.66726684570312
2018-01-24,159.6246337890625
2018-01-25,159.56777954101562
2018-01-26,162.01321411132812
2018-01-29,161.22650146484375
2018-01-30,159.89952087402344
2018-01-31,160.56300354003906
2018-02-01,159.19810485839844
2018-02-02,156.02288818359375
2018-02-05,149.87142944335938
2018-02-06,153.84283447265625
2018-02-07,151.8524627685547
2018-02-08,145.44505310058594
2018-02-09,147.95680236816406
2018-02-12,150.58226013183594
2018-02-13,151.35952758789062
2018-02-14,154.1935272216797
2018-02-15,157.05601501464844
2018-02-16,156.35462951660156
2018-02-20,156.6674041748047
2018-02-21,156.22195434570312
2018-02-22,156.20297241210938
2018-02-23,159.39715576171875
2018-02-26,161.51083374023438
2018-02-27,159.51092529296875
2018-02-28,158.4872283935547
2018-03-01,155.899658203125
2018-03-02,157.33090209960938
2018-03-05,159.07493591308594
2018-03-06,159.7478485107422
2018-03-07,160.1175079345703
2018-03-08,160.99900817871094
2018-03-09,164.12686157226562
2018-03-12,164.9989013671875
2018-03-13,162.75253295898438
2018-03-14,162.72409057617188
2018-03-15,162.58189392089844
2018-03-16,162.0984649658203
2018-03-19,158.63992309570312
2018-03-20,159.16207885742188
2018-03-21,158.46905517578125
2018-03-22,154.5576629638672
2018-03-23,150.48486328125
2018-03-26,156.0765838623047
2018-03-27,151.0260009765625
2018-03-28,149.2886199951172
2018-03-29,152.02285766601562
2018-04-02,147.63677978515625
2018-04-03,149.298095703125
2018-04-04,151.652587890625
2018-04-05,152.5165557861328
2018-04-06,148.70005798339844
2018-04-09,149.74436950683594
2018-04-10,153.04815673828125
2018-04-11,152.1652374267578
2018-04-12,153.99752807617188
2018-04-13,153.20001220703125
2018-04-16,154.36781311035156
2018-04-17,157.69064331054688
2018-04-18,158.01333618164062
2018-04-19,156.56082153320312
2018-04-20,154.08294677734375
2018-04-23,153.6937255859375
2018-04-24,150.43740844726562
2018-04-25,150.6177520751953
2018-04-26,153.7886199951172
2018-04-27,153.8835906982422
2018-04-30,152.7918243408203
2018-05-01,154.5386199951172
2018-05-02,153.62725830078125
2018-05-03,153.60824584960938
2018-05-04,156.52284240722656
2018-05-07,157.82347106933594
2018-05-08,157.662109375
2018-05-09,159.38046264648438
2018-05-10,161.03233337402344
2018-05-11,160.88043212890625
2018-05-14,161.15574645996094
2018-05-15,159.37098693847656
2018-05-16,160.42477416992188
2018-05-17,159.8076629638672
2018-05-18,158.98171997070312
2018-05-21,159.87408447265625
2018-05-22,159.66522216796875
2018-05-23,161.0133514404297
2018-05-24,160.96591186523438
2018-05-25,161.12730407714844
2018-05-29,160.41526794433594
2018-05-30,161.5640106201172
2018-05-31,161.4595947265625
2018-06-01,163.994384765625
2018-06-04,165.47544860839844
2018-06-05,165.98809814453125
2018-06-06,166.95643615722656
2018-06-07,165.59878540039062
2018-06-08,165.6083221435547
2018-06-11,166.0545196533203
2018-06-12,166.92796325683594
2018-06-13,166.91842651367188
2018-06-14,168.60833740234375
2018-06-15,168.01974487304688
2018-06-18,167.9226837158203
2018-06-19,167.4469757080078
2018-06-20,168.63619995117188
2018-06-21,167.1710662841797
2018-06-22,166.80006408691406
2018-06-25,163.04197692871094
2018-06-26,163.70794677734375
2018-06-27,161.48167419433594
2018-06-28,162.87075805664062
2018-06-29,163.3083953857422
2018-07-02,164.40249633789062
2018-07-03,162.49974060058594
2018-07-05,164.5166473388672
2018-07-06,167.07594299316406
2018-07-09,168.5791778564453
2018-07-10,168.70281982421875
2018-07-11,167.84657287597656
2018-07-12,170.73886108398438
2018-07-13,170.8815460205078
2018-07-16,170.47244262695312
2018-07-17,171.50950622558594
2018-07-18,171.1859893798828
2018-07-19,170.32974243164062
2018-07-20,170.29164123535156
2018-07-23,170.83396911621094
2018-07-24,171.53802490234375
2018-07-25,173.935546875
2018-07-26,171.3001708984375
2018-07-27,168.98825073242188
2018-07-30,166.6002655029297
2018-07-31,167.87510681152344
2018-08-01,168.51254272460938
2018-08-02,170.80545043945312
2018-08-03,171.32872009277344
2018-08-06,172.33718872070312
2018-08-07,172.96510314941406
2018-08-08,173.1744384765625
2018-08-09,173.0697784423828
2018-08-10,171.74732971191406
2018-08-13,171.55709838867188
2018-08-14,172.632080078125
2018-08-15,170.52001953125
2018-08-16,171.0813446044922
2018-08-17,171.11936950683594
2018-08-20,170.9671630859375
2018-08-21,171.59507751464844
2018-08-22,172.26107788085938
2018-08-23,172.01373291015625
2018-08-24,173.61209106445312
2018-08-27,175.3816680908203
2018-08-28,175.63853454589844
2018-08-29,177.66505432128906
2018-08-30,177.35105895996094
2018-08-31,177.57945251464844
2018-09-04,176.81834411621094
2018-09-05,174.53494262695312
2018-09-06,172.97457885742188
2018-09-07,172.30860900878906
2018-09-10,172.8890380859375
2018-09-11,174.22096252441406
2018-09-12,173.70721435546875
2018-09-13,175.56243896484375
2018-09-14,175.0487060546875
2018-09-17,172.52748107910156
2018-09-18,173.95460510253906
2018-09-19,173.82138061523438
